Date,Index,YoY
1994-04-01T00:00:00,1.11,0.10778443113772473
1994-05-01T00:00:00,1.09,0.101010101010101
1994-06-01T00:00:00,1.138,0.15182186234817796
1994-07-01T00:00:00,1.085,0.11971104231166141
1994-08-01T00:00:00,1.115,0.1483007209062821
1994-09-01T00:00:00,1.179,0.1696428571428572
1994-10-01T00:00:00,1.172,0.1400778210116731
1994-11-01T00:00:00,1.179,0.1446601941747574
1994-12-01T00:00:00,1.148,0.143426294820717
1995-01-01T00:00:00,1.18,0.2053115423901941
1995-02-01T00:00:00,1.14,0.11874386653581936
1995-03-01T00:00:00,1.127,0.05032618825722279
1995-04-01T00:00:00,1.14,0.02702702702702675
1995-05-01T00:00:00,1.112,0.020183486238532167
1995-06-01T00:00:00,1.09,-0.042179261862917206
1995-07-01T00:00:00,1.08,-0.004608294930875445
1995-08-01T00:00:00,1.113,-0.0017937219730941312
1995-09-01T00:00:00,1.088,-0.07718405428329089
1995-10-01T00:00:00,1.112,-0.05119453924914663
1995-11-01T00:00:00,1.106,-0.06191687871077178
1995-12-01T00:00:00,1.116,-0.027874564459930196
1996-01-01T00:00:00,1.143,-0.031355932203389725
1996-02-01T00:00:00,1.154,0.012280701754386003
1996-03-01T00:00:00,1.118,-0.007985803016858806
1996-04-01T00:00:00,1.155,0.013157894736842257
1996-05-01T00:00:00,1.12,0.007194244604316502
1996-06-01T00:00:00,1.131,0.03761467889908254
1996-07-01T00:00:00,1.143,0.05833333333333335
1996-08-01T00:00:00,1.123,0.008984725965857976
1996-09-01T00:00:00,1.183,0.08731617647058831
1996-10-01T00:00:00,1.154,0.037769784172661636
1996-11-01T00:00:00,1.184,0.07052441229656403
1996-12-01T00:00:00,1.178,0.05555555555555536
1997-01-01T00:00:00,1.163,0.017497812773403343
1997-02-01T00:00:00,1.171,0.014731369150779994
1997-03-01T00:00:00,1.161,0.038461538461538325
1997-04-01T00:00:00,1.182,0.023376623376623273
1997-05-01T00:00:00,1.162,0.03749999999999987
1997-06-01T00:00:00,1.162,0.027409372236958385
1997-07-01T00:00:00,1.169,0.022747156605424257
1997-08-01T00:00:00,1.118,-0.0044523597506677115
1997-09-01T00:00:00,1.222,0.03296703296703285
1997-10-01T00:00:00,1.235,0.0701906412478337
1997-11-01T00:00:00,1.23,0.038851351351351315
1997-12-01T00:00:00,1.232,0.045840407470288724
1998-01-01T00:00:00,1.2,0.03181427343078247
1998-02-01T00:00:00,1.285,0.09735269000853952
1998-03-01T00:00:00,1.215,0.04651162790697683
1998-04-01T00:00:00,1.235,0.04483925549915413
1998-05-01T00:00:00,1.193,0.026678141135972666
1998-06-01T00:00:00,1.181,0.016351118760757455
1998-07-01T00:00:00,1.192,0.019674935842600494
1998-08-01T00:00:00,1.179,0.054561717352414885
1998-09-01T00:00:00,1.16,-0.0507364975450082
1998-10-01T00:00:00,1.251,0.012955465587044301
1998-11-01T00:00:00,1.301,0.05772357723577226
1998-12-01T00:00:00,1.278,0.03733766233766245
1999-01-01T00:00:00,1.189,-0.009166666666666545
1999-02-01T00:00:00,1.256,-0.022568093385213928
1999-03-01T00:00:00,1.269,0.04444444444444429
1999-04-01T00:00:00,1.261,0.021052631578947212
1999-05-01T00:00:00,1.301,0.09052808046940486
1999-06-01T00:00:00,1.271,0.07620660457239614
1999-07-01T00:00:00,1.241,0.041107382550335636
1999-08-01T00:00:00,1.26,0.06870229007633588
1999-09-01T00:00:00,1.248,0.07586206896551739
1999-10-01T00:00:00,1.291,0.031974420463629194
1999-11-01T00:00:00,1.459,0.12144504227517317
1999-12-01T00:00:00,1.444,0.12989045383411568
2000-01-01T00:00:00,1.481,0.24558452481076531
2000-02-01T00:00:00,1.408,0.12101910828025475
2000-03-01T00:00:00,1.405,0.10717100078802222
2000-04-01T00:00:00,1.443,0.14432989690721665
2000-05-01T00:00:00,1.45,0.11452728670253642
2000-06-01T00:00:00,1.472,0.1581431943351692
2000-07-01T00:00:00,1.423,0.14665592264302973
2000-08-01T00:00:00,1.459,0.15793650793650804
2000-09-01T00:00:00,1.517,0.2155448717948718
2000-10-01T00:00:00,1.487,0.15182029434546873
2000-11-01T00:00:00,1.426,-0.022618231665524458
2000-12-01T00:00:00,1.308,-0.09418282548476442
2001-01-01T00:00:00,1.362,-0.0803511141120864
2001-02-01T00:00:00,1.275,-0.09446022727272729
2001-03-01T00:00:00,1.274,-0.09323843416370103
2001-04-01T00:00:00,1.231,-0.14691614691614685
2001-05-01T00:00:00,1.278,-0.11862068965517236
2001-06-01T00:00:00,1.234,-0.16168478260869568
2001-07-01T00:00:00,1.227,-0.13773717498243143
2001-08-01T00:00:00,1.195,-0.18094585332419466
2001-09-01T00:00:00,1.215,-0.19907712590639415
2001-10-01T00:00:00,1.25,-0.15938130464021527
2001-11-01T00:00:00,1.183,-0.170406732117812
2001-12-01T00:00:00,1.167,-0.10779816513761464
2002-01-01T00:00:00,1.121,-0.1769456681350955
2002-02-01T00:00:00,1.16,-0.09019607843137256
2002-03-01T00:00:00,1.201,-0.057299843014128715
2002-04-01T00:00:00,1.21,-0.01705930138099121
2002-05-01T00:00:00,1.17,-0.08450704225352124
2002-06-01T00:00:00,1.2,-0.027552674230145846
2002-07-01T00:00:00,1.303,0.061939690301548334
2002-08-01T00:00:00,1.251,0.046861924686192324
2002-09-01T00:00:00,1.291,0.062551440329218
2002-10-01T00:00:00,1.297,0.037599999999999856
2002-11-01T00:00:00,1.235,0.04395604395604402
2002-12-01T00:00:00,1.2,0.028277634961439535
2003-01-01T00:00:00,1.207,0.07671721677074039
2003-02-01T00:00:00,1.205,0.03879310344827602
2003-03-01T00:00:00,1.285,0.06994171523730208
2003-04-01T00:00:00,1.257,0.03884297520661151
2003-05-01T00:00:00,1.249,0.06752136752136773
2003-06-01T00:00:00,1.306,0.08833333333333337
2003-07-01T00:00:00,1.364,0.046815042210283986
2003-08-01T00:00:00,1.354,0.08233413269384515
2003-09-01T00:00:00,1.425,0.10379550735863674
2003-10-01T00:00:00,1.389,0.07093292212798774
2003-11-01T00:00:00,1.386,0.12226720647773259
2003-12-01T00:00:00,1.376,0.14666666666666672
2004-01-01T00:00:00,1.302,0.07870753935376973
2004-02-01T00:00:00,1.375,0.1410788381742738
2004-03-01T00:00:00,1.43,0.11284046692607008
2004-04-01T00:00:00,1.432,0.13922036595067633
2004-05-01T00:00:00,1.506,0.20576461168935145
2004-06-01T00:00:00,1.616,0.2373660030627871
2004-07-01T00:00:00,1.503,0.10190615835777117
2004-08-01T00:00:00,1.592,0.17577548005908428
2004-09-01T00:00:00,1.685,0.1824561403508771
2004-10-01T00:00:00,1.671,0.20302375809935214
2004-11-01T00:00:00,1.631,0.1767676767676769
2004-12-01T00:00:00,1.649,0.19840116279069786
2005-01-01T00:00:00,1.535,0.1789554531490014
2005-02-01T00:00:00,1.599,0.1629090909090909
2005-03-01T00:00:00,1.629,0.1391608391608392
2005-04-01T00:00:00,1.651,0.15293296089385477
2005-05-01T00:00:00,1.706,0.13280212483399723
2005-06-01T00:00:00,1.774,0.09777227722772275
2005-07-01T00:00:00,1.686,0.12175648702594821
2005-08-01T00:00:00,1.747,0.09736180904522618
2005-09-01T00:00:00,1.848,0.09673590504451046
2005-10-01T00:00:00,1.883,0.1268701376421304
2005-11-01T00:00:00,1.916,0.17473942366646233
2005-12-01T00:00:00,1.94,0.17647058823529416
2006-01-01T00:00:00,1.926,0.25472312703583055
2006-02-01T00:00:00,1.964,0.2282676672920576
2006-03-01T00:00:00,1.962,0.20441988950276246
2006-04-01T00:00:00,1.977,0.19745608721986674
2006-05-01T00:00:00,2.034,0.1922626025791323
2006-06-01T00:00:00,2.187,0.23280721533258153
2006-07-01T00:00:00,2.053,0.2176749703440095
2006-08-01T00:00:00,2.1,0.2020606754436176
2006-09-01T00:00:00,2.114,0.1439393939393938
2006-10-01T00:00:00,2.002,0.0631970260223047
2006-11-01T00:00:00,1.906,-0.005219206680584509
2006-12-01T00:00:00,1.833,-0.05515463917525776
2007-01-01T00:00:00,1.812,-0.05919003115264787
2007-02-01T00:00:00,1.828,-0.06924643584521384
2007-03-01T00:00:00,1.95,-0.006116207951070374
2007-04-01T00:00:00,1.931,-0.02326757713707639
2007-05-01T00:00:00,2.003,-0.015240904621435458
2007-06-01T00:00:00,2.056,-0.059899405578417775
2007-07-01T00:00:00,1.903,-0.07306380905991228
2007-08-01T00:00:00,1.979,-0.05761904761904757
2007-09-01T00:00:00,2.053,-0.028855250709555302
2007-10-01T00:00:00,2.001,-0.0004995004995004271
2007-11-01T00:00:00,2.018,0.05876180482686255
2007-12-01T00:00:00,1.929,0.05237315875613757
2008-01-01T00:00:00,1.844,0.017660044150110465
2008-02-01T00:00:00,1.884,0.03063457330415753
2008-03-01T00:00:00,1.937,-0.006666666666666599
2008-04-01T00:00:00,1.933,0.0010357327809424888
2008-05-01T00:00:00,2.023,0.009985022466300508
2008-06-01T00:00:00,2.109,0.025778210116731426
2008-07-01T00:00:00,2.088,0.09721492380451924
2008-08-01T00:00:00,2.023,0.022233451237998914
2008-09-01T00:00:00,2.023,-0.014612761811982344
2008-10-01T00:00:00,1.967,-0.016991504247875988
2008-11-01T00:00:00,1.928,-0.04459861248761143
2008-12-01T00:00:00,1.619,-0.1607050285121825
2009-01-01T00:00:00,1.424,-0.22776572668112804
2009-02-01T00:00:00,1.507,-0.20010615711252655
2009-03-01T00:00:00,1.475,-0.23851316468766126
2009-04-01T00:00:00,1.396,-0.2778065183652354
2009-05-01T00:00:00,1.43,-0.2931290163124074
2009-06-01T00:00:00,1.489,-0.2939781887150308
2009-07-01T00:00:00,1.491,-0.2859195402298851
2009-08-01T00:00:00,1.477,-0.2698961937716263
2009-09-01T00:00:00,1.556,-0.23084527928818588
2009-10-01T00:00:00,1.517,-0.22877478393492634
2009-11-01T00:00:00,1.596,-0.17219917012448127
2009-12-01T00:00:00,1.528,-0.05620753551575042
2010-01-01T00:00:00,1.462,0.026685393258427004
2010-02-01T00:00:00,1.549,0.02786994027869949
2010-03-01T00:00:00,1.663,0.12745762711864406
2010-04-01T00:00:00,1.689,0.20988538681948432
2010-05-01T00:00:00,1.784,0.24755244755244754
2010-06-01T00:00:00,1.919,0.2887844190732034
2010-07-01T00:00:00,1.832,0.22870556673373565
2010-08-01T00:00:00,1.971,0.33446174678402163
2010-09-01T00:00:00,2.031,0.30526992287917754
2010-10-01T00:00:00,1.976,0.30257086354647345
2010-11-01T00:00:00,1.989,0.24624060150375948
2010-12-01T00:00:00,1.912,0.25130890052356003
2011-01-01T00:00:00,1.859,0.27154582763337887
2011-02-01T00:00:00,2.091,0.34990316333118154
2011-03-01T00:00:00,2.222,0.3361395069152133
2011-04-01T00:00:00,2.279,0.3493191237418589
2011-05-01T00:00:00,2.317,0.29876681614349776
2011-06-01T00:00:00,2.423,0.262636789994789
2011-07-01T00:00:00,2.373,0.29530567685589526
2011-08-01T00:00:00,2.282,0.15778792491121263
2011-09-01T00:00:00,2.338,0.15115706548498276
2011-10-01T00:00:00,2.295,0.16143724696356276
2011-11-01T00:00:00,2.268,0.14027149321266963
2011-12-01T00:00:00,2.272,0.18828451882845187
2012-01-01T00:00:00,2.269,0.22054868208714362
2012-02-01T00:00:00,2.295,0.09756097560975596
2012-03-01T00:00:00,2.317,0.04275427542754273
2012-04-01T00:00:00,2.395,0.05089951733216336
2012-05-01T00:00:00,2.447,0.056107034958998714
2012-06-01T00:00:00,2.444,0.008666941807676354
2012-07-01T00:00:00,2.394,0.008849557522123908
2012-08-01T00:00:00,2.368,0.03768624014022781
2012-09-01T00:00:00,2.447,0.046621043627031566
2012-10-01T00:00:00,2.487,0.0836601307189544
2012-11-01T00:00:00,2.342,0.032627865961199376
2012-12-01T00:00:00,2.364,0.040492957746478986
2013-01-01T00:00:00,2.233,-0.015866020273248127
2013-02-01T00:00:00,2.273,-0.009586056644880103
2013-03-01T00:00:00,2.42,0.04445403539059112
2013-04-01T00:00:00,2.382,-0.00542797494780789
2013-05-01T00:00:00,2.383,-0.026154474867184363
2013-06-01T00:00:00,2.463,0.0077741407528642
2013-07-01T00:00:00,2.484,0.037593984962405846
2013-08-01T00:00:00,2.448,0.03378378378378377
2013-09-01T00:00:00,2.575,0.052308949734368726
2013-10-01T00:00:00,2.508,0.008443908323281013
2013-11-01T00:00:00,2.524,0.0777113578138342
2013-12-01T00:00:00,2.387,0.009729272419627844
2014-01-01T00:00:00,2.265,0.014330497089117822
2014-02-01T00:00:00,2.419,0.06423229212494497
2014-03-01T00:00:00,2.549,0.05330578512396689
2014-04-01T00:00:00,2.621,0.10033585222502084
2014-05-01T00:00:00,2.649,0.11162400335711298
2014-06-01T00:00:00,2.76,0.12058465286236286
2014-07-01T00:00:00,2.651,0.06723027375201274
2014-08-01T00:00:00,2.644,0.08006535947712434
2014-09-01T00:00:00,2.666,0.03533980582524254
2014-10-01T00:00:00,2.668,0.06379585326953752
2014-11-01T00:00:00,2.65,0.04992076069730578
2014-12-01T00:00:00,2.473,0.03602848764139077
2015-01-01T00:00:00,2.333,0.030022075055187614
2015-02-01T00:00:00,2.434,0.0062009094667219156
2015-03-01T00:00:00,2.459,-0.03530796390741464
2015-04-01T00:00:00,2.499,-0.04654711942006862
2015-05-01T00:00:00,2.537,-0.0422801057002643
2015-06-01T00:00:00,2.599,-0.05833333333333324
2015-07-01T00:00:00,2.482,-0.06374952847981874
2015-08-01T00:00:00,2.432,-0.08018154311649028
2015-09-01T00:00:00,2.49,-0.06601650412603144
2015-10-01T00:00:00,2.435,-0.08733133433283358
2015-11-01T00:00:00,2.409,-0.09094339622641512
2015-12-01T00:00:00,2.345,-0.051758997169429666
2016-01-01T00:00:00,2.174,-0.06815259322760403
2016-02-01T00:00:00,2.31,-0.05094494658997539
2016-03-01T00:00:00,2.287,-0.06994713298088662
2016-04-01T00:00:00,2.292,-0.08283313325330144
2016-05-01T00:00:00,2.282,-0.10051241623965312
2016-06-01T00:00:00,2.37,-0.08811081185071179
2016-07-01T00:00:00,2.355,-0.05116841257050775
2016-08-01T00:00:00,2.278,-0.06332236842105254
2016-09-01T00:00:00,2.396,-0.03775100401606435
2016-10-01T00:00:00,2.343,-0.03778234086242305
2016-11-01T00:00:00,2.3,-0.04524699045246994
2016-12-01T00:00:00,2.274,-0.030277185501066173
2017-01-01T00:00:00,2.268,0.04323827046918116
2017-02-01T00:00:00,2.383,0.03160173160173163
2017-03-01T00:00:00,2.355,0.029733275032794104
2017-04-01T00:00:00,2.429,0.059773123909249604
2017-05-01T00:00:00,2.451,0.07405784399649429
2017-06-01T00:00:00,2.497,0.05358649789029535
2017-07-01T00:00:00,2.46,0.04458598726114649
2017-08-01T00:00:00,2.499,0.09701492537313428
2017-09-01T00:00:00,2.507,0.04632721202003354
2017-10-01T00:00:00,2.606,0.11224925309432354
2017-11-01T00:00:00,2.629,0.1430434782608696
2017-12-01T00:00:00,2.638,0.16007036059806512
2018-01-01T00:00:00,2.59,0.14197530864197527
2018-02-01T00:00:00,2.724,0.14309693663449452
2018-03-01T00:00:00,2.723,0.15626326963906578
2018-04-01T00:00:00,2.74,0.12803622890078237
2018-05-01T00:00:00,2.875,0.17299061607507138
2018-06-01T00:00:00,2.894,0.15899078894673613
2018-07-01T00:00:00,2.901,0.17926829268292677
2018-08-01T00:00:00,2.917,0.16726690676270506
2018-09-01T00:00:00,2.99,0.19266055045871555
2018-10-01T00:00:00,2.919,0.1201074443591712
2018-11-01T00:00:00,2.849,0.08368200836820083
2018-12-01T00:00:00,2.903,0.1004548900682336
2019-01-01T00:00:00,2.792,0.07799227799227793
2019-02-01T00:00:00,2.874,0.05506607929515406
2019-03-01T00:00:00,2.889,0.06096217407271398
2019-04-01T00:00:00,2.909,0.06167883211678826
2019-05-01T00:00:00,2.845,-0.01043478260869557
2019-06-01T00:00:00,2.919,0.00863856254319284
2019-07-01T00:00:00,2.861,-0.013788348845225618
2019-08-01T00:00:00,2.84,-0.026396983201919744
2019-09-01T00:00:00,2.854,-0.045484949832775956
2019-10-01T00:00:00,2.8,-0.04076738609112718
2019-11-01T00:00:00,2.81,-0.013689013689013763
2019-12-01T00:00:00,2.723,-0.062004822597313214
2020-01-01T00:00:00,2.568,-0.08022922636103147
2020-02-01T00:00:00,2.679,-0.06784968684759929
2020-03-01T00:00:00,2.651,-0.08238144686742821
2020-04-01T00:00:00,2.379,-0.18219319353729801
2020-05-01T00:00:00,2.243,-0.2115992970123024
2020-06-01T00:00:00,2.386,-0.18259677971908184
2020-07-01T00:00:00,2.452,-0.14295700803914724
2020-08-01T00:00:00,2.695,-0.051056338028169
2020-09-01T00:00:00,2.888,0.01191310441485638
2020-10-01T00:00:00,2.886,0.030714285714285916
2020-11-01T00:00:00,2.971,0.05729537366548043
2020-12-01T00:00:00,3.077,0.130003672420125
2021-01-01T00:00:00,3.07,0.19548286604361365
2021-02-01T00:00:00,3.132,0.16909294512877948
2021-03-01T00:00:00,3.379,0.2746133534515278
2021-04-01T00:00:00,3.452,0.4510298444724674
2021-05-01T00:00:00,3.362,0.49888542131074476
2021-06-01T00:00:00,3.732,0.5641240569991617
2021-07-01T00:00:00,3.51,0.431484502446982
2021-08-01T00:00:00,3.832,0.42189239332096484
2021-09-01T00:00:00,3.818,0.3220221606648199
2021-10-01T00:00:00,3.96,0.372141372141372
2021-11-01T00:00:00,4.275,0.43890945809491755
2021-12-01T00:00:00,4.419,0.43613909652258687
2022-01-01T00:00:00,4.027,0.31172638436482103
2022-02-01T00:00:00,4.453,0.4217752234993615
2022-03-01T00:00:00,4.501,0.33205090263391557
