areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
E12000005,West Midlands,region,2021-10-23,15
E12000005,West Midlands,region,2021-10-22,14
E12000005,West Midlands,region,2021-10-21,9
E12000005,West Midlands,region,2021-10-20,16
E12000005,West Midlands,region,2021-10-19,12
E12000005,West Midlands,region,2021-10-18,12
E12000005,West Midlands,region,2021-10-17,14
E12000005,West Midlands,region,2021-10-16,14
E12000005,West Midlands,region,2021-10-15,14
E12000005,West Midlands,region,2021-10-14,13
E12000005,West Midlands,region,2021-10-13,7
E12000005,West Midlands,region,2021-10-12,14
E12000005,West Midlands,region,2021-10-11,10
E12000005,West Midlands,region,2021-10-10,7
E12000005,West Midlands,region,2021-10-09,10
E12000005,West Midlands,region,2021-10-08,16
E12000005,West Midlands,region,2021-10-07,8
E12000005,West Midlands,region,2021-10-06,14
E12000005,West Midlands,region,2021-10-05,11
E12000005,West Midlands,region,2021-10-04,9
E12000005,West Midlands,region,2021-10-03,4
E12000005,West Midlands,region,2021-10-02,10
E12000005,West Midlands,region,2021-10-01,11
E12000005,West Midlands,region,2021-09-30,7
E12000005,West Midlands,region,2021-09-29,7
E12000005,West Midlands,region,2021-09-28,13
E12000005,West Midlands,region,2021-09-27,12
E12000005,West Midlands,region,2021-09-26,5
E12000005,West Midlands,region,2021-09-25,15
E12000005,West Midlands,region,2021-09-24,9
E12000005,West Midlands,region,2021-09-23,10
E12000005,West Midlands,region,2021-09-22,9
E12000005,West Midlands,region,2021-09-21,13
E12000005,West Midlands,region,2021-09-20,10
E12000005,West Midlands,region,2021-09-19,6
E12000005,West Midlands,region,2021-09-18,14
E12000005,West Midlands,region,2021-09-17,18
E12000005,West Midlands,region,2021-09-16,9
E12000005,West Midlands,region,2021-09-15,15
E12000005,West Midlands,region,2021-09-14,15
E12000005,West Midlands,region,2021-09-13,11
E12000005,West Midlands,region,2021-09-12,18
E12000005,West Midlands,region,2021-09-11,11
E12000005,West Midlands,region,2021-09-10,15
E12000005,West Midlands,region,2021-09-09,14
E12000005,West Midlands,region,2021-09-08,16
E12000005,West Midlands,region,2021-09-07,19
E12000005,West Midlands,region,2021-09-06,10
E12000005,West Midlands,region,2021-09-05,11
E12000005,West Midlands,region,2021-09-04,12
E12000005,West Midlands,region,2021-09-03,13
E12000005,West Midlands,region,2021-09-02,19
E12000005,West Midlands,region,2021-09-01,20
E12000005,West Midlands,region,2021-08-31,10
E12000005,West Midlands,region,2021-08-30,18
E12000005,West Midlands,region,2021-08-29,13
E12000005,West Midlands,region,2021-08-28,17
E12000005,West Midlands,region,2021-08-27,19
E12000005,West Midlands,region,2021-08-26,12
E12000005,West Midlands,region,2021-08-25,14
E12000005,West Midlands,region,2021-08-24,12
E12000005,West Midlands,region,2021-08-23,16
E12000005,West Midlands,region,2021-08-22,17
E12000005,West Midlands,region,2021-08-21,10
E12000005,West Midlands,region,2021-08-20,11
E12000005,West Midlands,region,2021-08-19,9
E12000005,West Midlands,region,2021-08-18,9
E12000005,West Midlands,region,2021-08-17,9
E12000005,West Midlands,region,2021-08-16,7
E12000005,West Midlands,region,2021-08-15,12
E12000005,West Midlands,region,2021-08-14,14
E12000005,West Midlands,region,2021-08-13,18
E12000005,West Midlands,region,2021-08-12,12
E12000005,West Midlands,region,2021-08-11,12
E12000005,West Midlands,region,2021-08-10,8
E12000005,West Midlands,region,2021-08-09,5
E12000005,West Midlands,region,2021-08-08,8
E12000005,West Midlands,region,2021-08-07,13
E12000005,West Midlands,region,2021-08-06,6
E12000005,West Midlands,region,2021-08-05,6
E12000005,West Midlands,region,2021-08-04,10
E12000005,West Midlands,region,2021-08-03,6
E12000005,West Midlands,region,2021-08-02,6
E12000005,West Midlands,region,2021-08-01,13
E12000005,West Midlands,region,2021-07-31,11
E12000005,West Midlands,region,2021-07-30,13
E12000005,West Midlands,region,2021-07-29,6
E12000005,West Midlands,region,2021-07-28,3
E12000005,West Midlands,region,2021-07-27,7
E12000005,West Midlands,region,2021-07-26,4
E12000005,West Midlands,region,2021-07-25,8
E12000005,West Midlands,region,2021-07-24,11
E12000005,West Midlands,region,2021-07-23,8
E12000005,West Midlands,region,2021-07-22,7
E12000005,West Midlands,region,2021-07-21,2
E12000005,West Midlands,region,2021-07-20,2
E12000005,West Midlands,region,2021-07-19,12
E12000005,West Midlands,region,2021-07-18,9
E12000005,West Midlands,region,2021-07-17,4
E12000005,West Midlands,region,2021-07-16,5
E12000005,West Midlands,region,2021-07-15,5
E12000005,West Midlands,region,2021-07-14,3
E12000005,West Midlands,region,2021-07-13,5
E12000005,West Midlands,region,2021-07-12,2
E12000005,West Midlands,region,2021-07-11,3
E12000005,West Midlands,region,2021-07-10,5
E12000005,West Midlands,region,2021-07-09,7
E12000005,West Midlands,region,2021-07-08,3
E12000005,West Midlands,region,2021-07-07,2
E12000005,West Midlands,region,2021-07-06,2
E12000005,West Midlands,region,2021-07-05,5
E12000005,West Midlands,region,2021-07-04,4
E12000005,West Midlands,region,2021-07-03,2
E12000005,West Midlands,region,2021-07-02,2
E12000005,West Midlands,region,2021-07-01,2
E12000005,West Midlands,region,2021-06-30,4
E12000005,West Midlands,region,2021-06-29,2
E12000005,West Midlands,region,2021-06-28,0
E12000005,West Midlands,region,2021-06-27,0
E12000005,West Midlands,region,2021-06-26,1
E12000005,West Midlands,region,2021-06-25,3
E12000005,West Midlands,region,2021-06-24,2
E12000005,West Midlands,region,2021-06-23,2
E12000005,West Midlands,region,2021-06-22,0
E12000005,West Midlands,region,2021-06-21,0
E12000005,West Midlands,region,2021-06-20,1
E12000005,West Midlands,region,2021-06-19,2
E12000005,West Midlands,region,2021-06-18,1
E12000005,West Midlands,region,2021-06-17,1
E12000005,West Midlands,region,2021-06-16,1
E12000005,West Midlands,region,2021-06-15,3
E12000005,West Midlands,region,2021-06-14,0
E12000005,West Midlands,region,2021-06-13,1
E12000005,West Midlands,region,2021-06-12,3
E12000005,West Midlands,region,2021-06-11,0
E12000005,West Midlands,region,2021-06-10,2
E12000005,West Midlands,region,2021-06-09,0
E12000005,West Midlands,region,2021-06-08,0
E12000005,West Midlands,region,2021-06-07,0
E12000005,West Midlands,region,2021-06-06,2
E12000005,West Midlands,region,2021-06-05,1
E12000005,West Midlands,region,2021-06-04,0
E12000005,West Midlands,region,2021-06-03,1
E12000005,West Midlands,region,2021-06-02,3
E12000005,West Midlands,region,2021-06-01,2
E12000005,West Midlands,region,2021-05-31,2
E12000005,West Midlands,region,2021-05-30,0
E12000005,West Midlands,region,2021-05-29,2
E12000005,West Midlands,region,2021-05-28,0
E12000005,West Midlands,region,2021-05-27,1
E12000005,West Midlands,region,2021-05-26,2
E12000005,West Midlands,region,2021-05-25,2
E12000005,West Midlands,region,2021-05-24,2
E12000005,West Midlands,region,2021-05-23,0
E12000005,West Midlands,region,2021-05-22,1
E12000005,West Midlands,region,2021-05-21,1
E12000005,West Midlands,region,2021-05-20,0
E12000005,West Midlands,region,2021-05-19,1
E12000005,West Midlands,region,2021-05-18,0
E12000005,West Midlands,region,2021-05-17,0
E12000005,West Midlands,region,2021-05-16,1
E12000005,West Midlands,region,2021-05-15,1
E12000005,West Midlands,region,2021-05-14,1
E12000005,West Midlands,region,2021-05-13,1
E12000005,West Midlands,region,2021-05-12,2
E12000005,West Midlands,region,2021-05-11,1
E12000005,West Midlands,region,2021-05-10,2
E12000005,West Midlands,region,2021-05-09,0
E12000005,West Midlands,region,2021-05-08,1
E12000005,West Midlands,region,2021-05-07,2
E12000005,West Midlands,region,2021-05-06,1
E12000005,West Midlands,region,2021-05-05,0
E12000005,West Midlands,region,2021-05-04,1
E12000005,West Midlands,region,2021-05-03,3
E12000005,West Midlands,region,2021-05-02,2
E12000005,West Midlands,region,2021-05-01,1
E12000005,West Midlands,region,2021-04-30,2
E12000005,West Midlands,region,2021-04-29,1
E12000005,West Midlands,region,2021-04-28,1
E12000005,West Midlands,region,2021-04-27,0
E12000005,West Midlands,region,2021-04-26,1
E12000005,West Midlands,region,2021-04-25,1
E12000005,West Midlands,region,2021-04-24,0
E12000005,West Midlands,region,2021-04-23,5
E12000005,West Midlands,region,2021-04-22,2
E12000005,West Midlands,region,2021-04-21,2
E12000005,West Midlands,region,2021-04-20,0
E12000005,West Midlands,region,2021-04-19,3
E12000005,West Midlands,region,2021-04-18,2
E12000005,West Midlands,region,2021-04-17,4
E12000005,West Midlands,region,2021-04-16,2
E12000005,West Midlands,region,2021-04-15,0
E12000005,West Midlands,region,2021-04-14,2
E12000005,West Midlands,region,2021-04-13,2
E12000005,West Midlands,region,2021-04-12,3
E12000005,West Midlands,region,2021-04-11,2
E12000005,West Midlands,region,2021-04-10,1
E12000005,West Midlands,region,2021-04-09,2
E12000005,West Midlands,region,2021-04-08,1
E12000005,West Midlands,region,2021-04-07,0
E12000005,West Midlands,region,2021-04-06,0
E12000005,West Midlands,region,2021-04-05,3
E12000005,West Midlands,region,2021-04-04,1
E12000005,West Midlands,region,2021-04-03,2
E12000005,West Midlands,region,2021-04-02,5
E12000005,West Midlands,region,2021-04-01,4
E12000005,West Midlands,region,2021-03-31,7
E12000005,West Midlands,region,2021-03-30,4
E12000005,West Midlands,region,2021-03-29,3
E12000005,West Midlands,region,2021-03-28,2
E12000005,West Midlands,region,2021-03-27,5
E12000005,West Midlands,region,2021-03-26,5
E12000005,West Midlands,region,2021-03-25,4
E12000005,West Midlands,region,2021-03-24,2
E12000005,West Midlands,region,2021-03-23,5
E12000005,West Midlands,region,2021-03-22,9
E12000005,West Midlands,region,2021-03-21,7
E12000005,West Midlands,region,2021-03-20,14
E12000005,West Midlands,region,2021-03-19,8
E12000005,West Midlands,region,2021-03-18,9
E12000005,West Midlands,region,2021-03-17,13
E12000005,West Midlands,region,2021-03-16,9
E12000005,West Midlands,region,2021-03-15,11
E12000005,West Midlands,region,2021-03-14,7
E12000005,West Midlands,region,2021-03-13,8
E12000005,West Midlands,region,2021-03-12,16
E12000005,West Midlands,region,2021-03-11,17
E12000005,West Midlands,region,2021-03-10,12
E12000005,West Midlands,region,2021-03-09,15
E12000005,West Midlands,region,2021-03-08,20
E12000005,West Midlands,region,2021-03-07,13
E12000005,West Midlands,region,2021-03-06,14
E12000005,West Midlands,region,2021-03-05,21
E12000005,West Midlands,region,2021-03-04,18
E12000005,West Midlands,region,2021-03-03,20
E12000005,West Midlands,region,2021-03-02,26
E12000005,West Midlands,region,2021-03-01,32
E12000005,West Midlands,region,2021-02-28,31
E12000005,West Midlands,region,2021-02-27,27
E12000005,West Midlands,region,2021-02-26,32
E12000005,West Midlands,region,2021-02-25,36
E12000005,West Midlands,region,2021-02-24,34
E12000005,West Midlands,region,2021-02-23,40
E12000005,West Midlands,region,2021-02-22,41
E12000005,West Midlands,region,2021-02-21,38
E12000005,West Midlands,region,2021-02-20,47
E12000005,West Midlands,region,2021-02-19,45
E12000005,West Midlands,region,2021-02-18,45
E12000005,West Midlands,region,2021-02-17,53
E12000005,West Midlands,region,2021-02-16,46
E12000005,West Midlands,region,2021-02-15,68
E12000005,West Midlands,region,2021-02-14,60
E12000005,West Midlands,region,2021-02-13,57
E12000005,West Midlands,region,2021-02-12,56
E12000005,West Midlands,region,2021-02-11,77
E12000005,West Midlands,region,2021-02-10,67
E12000005,West Midlands,region,2021-02-09,73
E12000005,West Midlands,region,2021-02-08,83
E12000005,West Midlands,region,2021-02-07,86
E12000005,West Midlands,region,2021-02-06,78
E12000005,West Midlands,region,2021-02-05,75
E12000005,West Midlands,region,2021-02-04,92
E12000005,West Midlands,region,2021-02-03,94
E12000005,West Midlands,region,2021-02-02,86
E12000005,West Midlands,region,2021-02-01,104
E12000005,West Midlands,region,2021-01-31,100
E12000005,West Midlands,region,2021-01-30,110
E12000005,West Midlands,region,2021-01-29,119
E12000005,West Midlands,region,2021-01-28,121
E12000005,West Midlands,region,2021-01-27,107
E12000005,West Midlands,region,2021-01-26,119
E12000005,West Midlands,region,2021-01-25,130
E12000005,West Midlands,region,2021-01-24,115
E12000005,West Midlands,region,2021-01-23,139
E12000005,West Midlands,region,2021-01-22,141
E12000005,West Midlands,region,2021-01-21,138
E12000005,West Midlands,region,2021-01-20,118
E12000005,West Midlands,region,2021-01-19,123
E12000005,West Midlands,region,2021-01-18,139
E12000005,West Midlands,region,2021-01-17,117
E12000005,West Midlands,region,2021-01-16,124
E12000005,West Midlands,region,2021-01-15,117
E12000005,West Midlands,region,2021-01-14,116
E12000005,West Midlands,region,2021-01-13,98
E12000005,West Midlands,region,2021-01-12,115
E12000005,West Midlands,region,2021-01-11,114
E12000005,West Midlands,region,2021-01-10,109
E12000005,West Midlands,region,2021-01-09,97
E12000005,West Midlands,region,2021-01-08,102
E12000005,West Midlands,region,2021-01-07,93
E12000005,West Midlands,region,2021-01-06,80
E12000005,West Midlands,region,2021-01-05,74
E12000005,West Midlands,region,2021-01-04,72
E12000005,West Midlands,region,2021-01-03,51
E12000005,West Midlands,region,2021-01-02,65
E12000005,West Midlands,region,2021-01-01,58
E12000005,West Midlands,region,2020-12-31,58
E12000005,West Midlands,region,2020-12-30,71
E12000005,West Midlands,region,2020-12-29,48
E12000005,West Midlands,region,2020-12-28,50
E12000005,West Midlands,region,2020-12-27,55
E12000005,West Midlands,region,2020-12-26,61
E12000005,West Midlands,region,2020-12-25,52
E12000005,West Midlands,region,2020-12-24,54
E12000005,West Midlands,region,2020-12-23,47
E12000005,West Midlands,region,2020-12-22,59
E12000005,West Midlands,region,2020-12-21,52
E12000005,West Midlands,region,2020-12-20,46
E12000005,West Midlands,region,2020-12-19,47
E12000005,West Midlands,region,2020-12-18,59
E12000005,West Midlands,region,2020-12-17,55
E12000005,West Midlands,region,2020-12-16,47
E12000005,West Midlands,region,2020-12-15,50
E12000005,West Midlands,region,2020-12-14,50
E12000005,West Midlands,region,2020-12-13,53
E12000005,West Midlands,region,2020-12-12,53
E12000005,West Midlands,region,2020-12-11,50
E12000005,West Midlands,region,2020-12-10,54
E12000005,West Midlands,region,2020-12-09,50
E12000005,West Midlands,region,2020-12-08,62
E12000005,West Midlands,region,2020-12-07,48
E12000005,West Midlands,region,2020-12-06,55
E12000005,West Midlands,region,2020-12-05,50
E12000005,West Midlands,region,2020-12-04,61
E12000005,West Midlands,region,2020-12-03,60
E12000005,West Midlands,region,2020-12-02,42
E12000005,West Midlands,region,2020-12-01,48
E12000005,West Midlands,region,2020-11-30,68
E12000005,West Midlands,region,2020-11-29,71
E12000005,West Midlands,region,2020-11-28,50
E12000005,West Midlands,region,2020-11-27,47
E12000005,West Midlands,region,2020-11-26,59
E12000005,West Midlands,region,2020-11-25,52
E12000005,West Midlands,region,2020-11-24,51
E12000005,West Midlands,region,2020-11-23,60
E12000005,West Midlands,region,2020-11-22,54
E12000005,West Midlands,region,2020-11-21,54
E12000005,West Midlands,region,2020-11-20,62
E12000005,West Midlands,region,2020-11-19,56
E12000005,West Midlands,region,2020-11-18,60
E12000005,West Midlands,region,2020-11-17,47
E12000005,West Midlands,region,2020-11-16,50
E12000005,West Midlands,region,2020-11-15,53
E12000005,West Midlands,region,2020-11-14,42
E12000005,West Midlands,region,2020-11-13,37
E12000005,West Midlands,region,2020-11-12,44
E12000005,West Midlands,region,2020-11-11,47
E12000005,West Midlands,region,2020-11-10,44
E12000005,West Midlands,region,2020-11-09,41
E12000005,West Midlands,region,2020-11-08,38
E12000005,West Midlands,region,2020-11-07,44
E12000005,West Midlands,region,2020-11-06,35
E12000005,West Midlands,region,2020-11-05,39
E12000005,West Midlands,region,2020-11-04,38
E12000005,West Midlands,region,2020-11-03,31
E12000005,West Midlands,region,2020-11-02,38
E12000005,West Midlands,region,2020-11-01,29
E12000005,West Midlands,region,2020-10-31,32
E12000005,West Midlands,region,2020-10-30,30
E12000005,West Midlands,region,2020-10-29,25
E12000005,West Midlands,region,2020-10-28,13
E12000005,West Midlands,region,2020-10-27,27
E12000005,West Midlands,region,2020-10-26,27
E12000005,West Midlands,region,2020-10-25,17
E12000005,West Midlands,region,2020-10-24,11
E12000005,West Midlands,region,2020-10-23,23
E12000005,West Midlands,region,2020-10-22,21
E12000005,West Midlands,region,2020-10-21,12
E12000005,West Midlands,region,2020-10-20,17
E12000005,West Midlands,region,2020-10-19,11
E12000005,West Midlands,region,2020-10-18,6
E12000005,West Midlands,region,2020-10-17,15
E12000005,West Midlands,region,2020-10-16,13
E12000005,West Midlands,region,2020-10-15,12
E12000005,West Midlands,region,2020-10-14,9
E12000005,West Midlands,region,2020-10-13,8
E12000005,West Midlands,region,2020-10-12,6
E12000005,West Midlands,region,2020-10-11,13
E12000005,West Midlands,region,2020-10-10,3
E12000005,West Midlands,region,2020-10-09,2
E12000005,West Midlands,region,2020-10-08,12
E12000005,West Midlands,region,2020-10-07,5
E12000005,West Midlands,region,2020-10-06,8
E12000005,West Midlands,region,2020-10-05,5
E12000005,West Midlands,region,2020-10-04,8
E12000005,West Midlands,region,2020-10-03,5
E12000005,West Midlands,region,2020-10-02,5
E12000005,West Midlands,region,2020-10-01,8
E12000005,West Midlands,region,2020-09-30,6
E12000005,West Midlands,region,2020-09-29,3
E12000005,West Midlands,region,2020-09-28,5
E12000005,West Midlands,region,2020-09-27,6
E12000005,West Midlands,region,2020-09-26,4
E12000005,West Midlands,region,2020-09-25,4
E12000005,West Midlands,region,2020-09-24,5
E12000005,West Midlands,region,2020-09-23,12
E12000005,West Midlands,region,2020-09-22,3
E12000005,West Midlands,region,2020-09-21,3
E12000005,West Midlands,region,2020-09-20,8
E12000005,West Midlands,region,2020-09-19,2
E12000005,West Midlands,region,2020-09-18,5
E12000005,West Midlands,region,2020-09-17,2
E12000005,West Midlands,region,2020-09-16,4
E12000005,West Midlands,region,2020-09-15,1
E12000005,West Midlands,region,2020-09-14,3
E12000005,West Midlands,region,2020-09-13,3
E12000005,West Midlands,region,2020-09-12,0
E12000005,West Midlands,region,2020-09-11,1
E12000005,West Midlands,region,2020-09-10,1
E12000005,West Midlands,region,2020-09-09,0
E12000005,West Midlands,region,2020-09-08,3
E12000005,West Midlands,region,2020-09-07,2
E12000005,West Midlands,region,2020-09-06,0
E12000005,West Midlands,region,2020-09-05,0
E12000005,West Midlands,region,2020-09-04,1
E12000005,West Midlands,region,2020-09-03,0
E12000005,West Midlands,region,2020-09-02,0
E12000005,West Midlands,region,2020-09-01,0
E12000005,West Midlands,region,2020-08-31,0
E12000005,West Midlands,region,2020-08-30,1
E12000005,West Midlands,region,2020-08-29,1
E12000005,West Midlands,region,2020-08-28,1
E12000005,West Midlands,region,2020-08-27,1
E12000005,West Midlands,region,2020-08-26,4
E12000005,West Midlands,region,2020-08-25,0
E12000005,West Midlands,region,2020-08-24,0
E12000005,West Midlands,region,2020-08-23,0
E12000005,West Midlands,region,2020-08-22,0
E12000005,West Midlands,region,2020-08-21,0
E12000005,West Midlands,region,2020-08-20,0
E12000005,West Midlands,region,2020-08-19,0
E12000005,West Midlands,region,2020-08-18,0
E12000005,West Midlands,region,2020-08-17,0
E12000005,West Midlands,region,2020-08-16,0
E12000005,West Midlands,region,2020-08-15,2
E12000005,West Midlands,region,2020-08-14,1
E12000005,West Midlands,region,2020-08-13,0
E12000005,West Midlands,region,2020-08-12,0
E12000005,West Midlands,region,2020-08-11,1
E12000005,West Midlands,region,2020-08-10,0
E12000005,West Midlands,region,2020-08-09,0
E12000005,West Midlands,region,2020-08-08,1
E12000005,West Midlands,region,2020-08-07,3
E12000005,West Midlands,region,2020-08-06,0
E12000005,West Midlands,region,2020-08-05,0
E12000005,West Midlands,region,2020-08-04,2
E12000005,West Midlands,region,2020-08-03,0
E12000005,West Midlands,region,2020-08-02,0
E12000005,West Midlands,region,2020-08-01,0
E12000005,West Midlands,region,2020-07-31,1
E12000005,West Midlands,region,2020-07-30,0
E12000005,West Midlands,region,2020-07-29,0
E12000005,West Midlands,region,2020-07-28,0
E12000005,West Midlands,region,2020-07-27,3
E12000005,West Midlands,region,2020-07-26,0
E12000005,West Midlands,region,2020-07-25,3
E12000005,West Midlands,region,2020-07-24,0
E12000005,West Midlands,region,2020-07-23,3
E12000005,West Midlands,region,2020-07-22,3
E12000005,West Midlands,region,2020-07-21,1
E12000005,West Midlands,region,2020-07-20,1
E12000005,West Midlands,region,2020-07-19,0
E12000005,West Midlands,region,2020-07-18,0
E12000005,West Midlands,region,2020-07-17,1
E12000005,West Midlands,region,2020-07-16,0
E12000005,West Midlands,region,2020-07-15,2
E12000005,West Midlands,region,2020-07-14,0
E12000005,West Midlands,region,2020-07-13,1
E12000005,West Midlands,region,2020-07-12,1
E12000005,West Midlands,region,2020-07-11,0
E12000005,West Midlands,region,2020-07-10,1
E12000005,West Midlands,region,2020-07-09,6
E12000005,West Midlands,region,2020-07-08,0
E12000005,West Midlands,region,2020-07-07,4
E12000005,West Midlands,region,2020-07-06,5
E12000005,West Midlands,region,2020-07-05,2
E12000005,West Midlands,region,2020-07-04,4
E12000005,West Midlands,region,2020-07-03,4
E12000005,West Midlands,region,2020-07-02,5
E12000005,West Midlands,region,2020-07-01,1
E12000005,West Midlands,region,2020-06-30,6
E12000005,West Midlands,region,2020-06-29,3
E12000005,West Midlands,region,2020-06-28,3
E12000005,West Midlands,region,2020-06-27,4
E12000005,West Midlands,region,2020-06-26,4
E12000005,West Midlands,region,2020-06-25,10
E12000005,West Midlands,region,2020-06-24,4
E12000005,West Midlands,region,2020-06-23,10
E12000005,West Midlands,region,2020-06-22,8
E12000005,West Midlands,region,2020-06-21,6
E12000005,West Midlands,region,2020-06-20,5
E12000005,West Midlands,region,2020-06-19,6
E12000005,West Midlands,region,2020-06-18,5
E12000005,West Midlands,region,2020-06-17,7
E12000005,West Midlands,region,2020-06-16,10
E12000005,West Midlands,region,2020-06-15,9
E12000005,West Midlands,region,2020-06-14,11
E12000005,West Midlands,region,2020-06-13,4
E12000005,West Midlands,region,2020-06-12,7
E12000005,West Midlands,region,2020-06-11,2
E12000005,West Midlands,region,2020-06-10,6
E12000005,West Midlands,region,2020-06-09,9
E12000005,West Midlands,region,2020-06-08,13
E12000005,West Midlands,region,2020-06-07,10
E12000005,West Midlands,region,2020-06-06,8
E12000005,West Midlands,region,2020-06-05,16
E12000005,West Midlands,region,2020-06-04,8
E12000005,West Midlands,region,2020-06-03,11
E12000005,West Midlands,region,2020-06-02,19
E12000005,West Midlands,region,2020-06-01,6
E12000005,West Midlands,region,2020-05-31,13
E12000005,West Midlands,region,2020-05-30,9
E12000005,West Midlands,region,2020-05-29,16
E12000005,West Midlands,region,2020-05-28,16
E12000005,West Midlands,region,2020-05-27,20
E12000005,West Midlands,region,2020-05-26,25
E12000005,West Midlands,region,2020-05-25,20
E12000005,West Midlands,region,2020-05-24,15
E12000005,West Midlands,region,2020-05-23,20
E12000005,West Midlands,region,2020-05-22,24
E12000005,West Midlands,region,2020-05-21,25
E12000005,West Midlands,region,2020-05-20,25
E12000005,West Midlands,region,2020-05-19,27
E12000005,West Midlands,region,2020-05-18,33
E12000005,West Midlands,region,2020-05-17,31
E12000005,West Midlands,region,2020-05-16,40
E12000005,West Midlands,region,2020-05-15,32
E12000005,West Midlands,region,2020-05-14,31
E12000005,West Midlands,region,2020-05-13,37
E12000005,West Midlands,region,2020-05-12,31
E12000005,West Midlands,region,2020-05-11,25
E12000005,West Midlands,region,2020-05-10,34
E12000005,West Midlands,region,2020-05-09,37
E12000005,West Midlands,region,2020-05-08,35
E12000005,West Midlands,region,2020-05-07,43
E12000005,West Midlands,region,2020-05-06,46
E12000005,West Midlands,region,2020-05-05,47
E12000005,West Midlands,region,2020-05-04,47
E12000005,West Midlands,region,2020-05-03,46
E12000005,West Midlands,region,2020-05-02,48
E12000005,West Midlands,region,2020-05-01,66
E12000005,West Midlands,region,2020-04-30,56
E12000005,West Midlands,region,2020-04-29,57
E12000005,West Midlands,region,2020-04-28,51
E12000005,West Midlands,region,2020-04-27,67
E12000005,West Midlands,region,2020-04-26,79
E12000005,West Midlands,region,2020-04-25,74
E12000005,West Midlands,region,2020-04-24,67
E12000005,West Midlands,region,2020-04-23,85
E12000005,West Midlands,region,2020-04-22,68
E12000005,West Midlands,region,2020-04-21,79
E12000005,West Midlands,region,2020-04-20,76
E12000005,West Midlands,region,2020-04-19,79
E12000005,West Midlands,region,2020-04-18,97
E12000005,West Midlands,region,2020-04-17,98
E12000005,West Midlands,region,2020-04-16,89
E12000005,West Midlands,region,2020-04-15,108
E12000005,West Midlands,region,2020-04-14,82
E12000005,West Midlands,region,2020-04-13,96
E12000005,West Midlands,region,2020-04-12,107
E12000005,West Midlands,region,2020-04-11,110
E12000005,West Midlands,region,2020-04-10,104
E12000005,West Midlands,region,2020-04-09,98
E12000005,West Midlands,region,2020-04-08,135
E12000005,West Midlands,region,2020-04-07,99
E12000005,West Midlands,region,2020-04-06,100
E12000005,West Midlands,region,2020-04-05,117
E12000005,West Midlands,region,2020-04-04,107
E12000005,West Midlands,region,2020-04-03,86
E12000005,West Midlands,region,2020-04-02,119
E12000005,West Midlands,region,2020-04-01,108
E12000005,West Midlands,region,2020-03-31,93
E12000005,West Midlands,region,2020-03-30,75
E12000005,West Midlands,region,2020-03-29,70
E12000005,West Midlands,region,2020-03-28,71
E12000005,West Midlands,region,2020-03-27,54
E12000005,West Midlands,region,2020-03-26,51
E12000005,West Midlands,region,2020-03-25,39
E12000005,West Midlands,region,2020-03-24,25
E12000005,West Midlands,region,2020-03-23,27
E12000005,West Midlands,region,2020-03-22,20
E12000005,West Midlands,region,2020-03-21,15
E12000005,West Midlands,region,2020-03-20,19
E12000005,West Midlands,region,2020-03-19,10
E12000005,West Midlands,region,2020-03-18,9
E12000005,West Midlands,region,2020-03-17,9
E12000005,West Midlands,region,2020-03-16,9
E12000005,West Midlands,region,2020-03-15,4
E12000005,West Midlands,region,2020-03-14,2
E12000005,West Midlands,region,2020-03-13,3
E12000005,West Midlands,region,2020-03-12,4
E12000005,West Midlands,region,2020-03-11,1
E12000005,West Midlands,region,2020-03-10,1
E12000005,West Midlands,region,2020-03-09,1
E12000005,West Midlands,region,2020-03-08,1
E12000006,East of England,region,2023-07-03,1
E12000006,East of England,region,2023-07-02,1
E12000006,East of England,region,2023-07-01,0
E12000006,East of England,region,2023-06-30,0
E12000006,East of England,region,2023-06-29,1
E12000006,East of England,region,2023-06-28,0
E12000006,East of England,region,2023-06-27,1
E12000006,East of England,region,2023-06-26,2
E12000006,East of England,region,2023-06-25,2
E12000006,East of England,region,2023-06-24,2
E12000006,East of England,region,2023-06-23,2
E12000006,East of England,region,2023-06-22,2
E12000006,East of England,region,2023-06-21,2
E12000006,East of England,region,2023-06-20,3
E12000006,East of England,region,2023-06-19,1
E12000006,East of England,region,2023-06-18,0
E12000006,East of England,region,2023-06-17,1
E12000006,East of England,region,2023-06-16,7
E12000006,East of England,region,2023-06-15,1
E12000006,East of England,region,2023-06-14,1
E12000006,East of England,region,2023-06-13,6
E12000006,East of England,region,2023-06-12,4
E12000006,East of England,region,2023-06-11,3
E12000006,East of England,region,2023-06-10,3
E12000006,East of England,region,2023-06-09,3
E12000006,East of England,region,2023-06-08,2
E12000006,East of England,region,2023-06-07,4
E12000006,East of England,region,2023-06-06,2
E12000006,East of England,region,2023-06-05,2
E12000006,East of England,region,2023-06-04,2
E12000006,East of England,region,2023-06-03,4
E12000006,East of England,region,2023-06-02,4
E12000006,East of England,region,2023-06-01,6
E12000006,East of England,region,2023-05-31,5
E12000006,East of England,region,2023-05-30,1
E12000006,East of England,region,2023-05-29,2
E12000006,East of England,region,2023-05-28,1
E12000006,East of England,region,2023-05-27,4
E12000006,East of England,region,2023-05-26,4
E12000006,East of England,region,2023-05-25,1
E12000006,East of England,region,2023-05-24,3
E12000006,East of England,region,2023-05-23,7
E12000006,East of England,region,2023-05-22,5
