Date,Index,YoY
2017-12-01T00:00:00,131.14926330231958,0.03708219630410281
2018-01-01T00:00:00,132.11559952355998,0.05993976991219396
2018-02-01T00:00:00,133.2818288381407,0.07801911316814691
2018-03-01T00:00:00,134.0407818566915,0.0756144895177504
2018-04-01T00:00:00,135.51322172750196,0.09732372538153489
2018-05-01T00:00:00,136.7312395372473,0.10040994739365972
2018-06-01T00:00:00,136.7269758198825,0.0958878249345485
2018-07-01T00:00:00,137.3952954128814,0.09739498208558772
2018-08-01T00:00:00,141.30769772895593,0.1138230534046909
2018-09-01T00:00:00,138.78737026436266,0.0785573545889553
2018-10-01T00:00:00,142.38786044078603,0.08303638129841406
2018-11-01T00:00:00,140.5845113149997,0.07379871280120853
2018-12-01T00:00:00,140.19294450138037,0.06895716355046289
2019-01-01T00:00:00,139.45062927545146,0.0555197855389018
2019-02-01T00:00:00,138.1111895481389,0.036234202007109584
2019-03-01T00:00:00,139.155777164406,0.03815999307720519
2019-04-01T00:00:00,139.48367603381877,0.029299386847291053
2019-05-01T00:00:00,137.49686100398554,0.0055994626343578435
2019-06-01T00:00:00,137.7546319498176,0.007516118335630262
2019-07-01T00:00:00,137.63617812014962,0.0017532092823435708
2019-08-01T00:00:00,137.98479055232787,-0.023515401001025227
2019-09-01T00:00:00,138.12594363091455,-0.004765755213808176
2019-10-01T00:00:00,138.30302834716866,-0.028688064284216885
2019-11-01T00:00:00,135.63448199,-0.035210346279957117
2019-12-01T00:00:00,135.500139649292,-0.0334739017628819
2020-01-01T00:00:00,130.62,-0.06332441324455163
2020-02-01T00:00:00,129.7,-0.0609015791961387
2020-03-01T00:00:00,130.0,-0.06579516388736695
2020-04-01T00:00:00,129.650761725346,-0.07049509009275545
2020-05-01T00:00:00,130.6,-0.050160134228705244
2020-06-01T00:00:00,129.64,-0.058906418136078886
2020-07-01T00:00:00,129.8,-0.05693399967346535
2020-08-01T00:00:00,132.1,-0.042648110192233024
2020-09-01T00:00:00,133.43,-0.0339975496816336
2020-10-01T00:00:00,134.52,-0.027353185193259022
2020-11-01T00:00:00,136.45,0.006012615656689091
2020-12-01T00:00:00,137.0,0.011069068670999105
2021-01-01T00:00:00,140.1,0.07257694074414323
2021-02-01T00:00:00,140.25,0.08134155744024674
2021-03-01T00:00:00,143.1,0.10076923076923072
2021-04-01T00:00:00,146.5,0.1299586523860743
2021-05-01T00:00:00,149.0,0.1408882082695253
2021-06-01T00:00:00,148.4,0.14470842332613398
2021-07-01T00:00:00,147.2,0.13405238828967625
2021-08-01T00:00:00,148.8,0.12641937925813784
2021-09-01T00:00:00,150.4,0.1271827924754554
2021-10-01T00:00:00,150.9,0.12176628010704715
2021-11-01T00:00:00,149.5,0.09563942836203743
2021-12-01T00:00:00,148.0,0.08029197080291972
,158.0,0.127765881513205
2022-02-01T00:00:00,158.0,0.12655971479500883
2022-03-01T00:00:00,163.4,0.1418588399720475
