dt,Crude Oil
2014-04-06T00:00:00,-0.4601587510819516
2014-04-13T00:00:00,0.519651904282914
2014-04-20T00:00:00,0.7072011890569163
2014-04-27T00:00:00,0.15734206458082323
2014-05-04T00:00:00,-0.0955580618296259
2014-05-11T00:00:00,-0.07480343472437978
2014-05-18T00:00:00,-0.756794229547153
2014-05-25T00:00:00,-0.8775323016201764
2014-06-01T00:00:00,-0.6217498395039267
2014-06-08T00:00:00,-1.0900395218471415
2014-06-15T00:00:00,-1.1714629067324678
2014-06-22T00:00:00,-1.0132940956309011
2014-06-29T00:00:00,-0.35693083932463177
2014-07-06T00:00:00,0.34115752411236766
2014-07-13T00:00:00,0.28476413119657984
2014-07-20T00:00:00,0.17761469966794952
2014-07-27T00:00:00,-0.21167443434838562
2014-08-03T00:00:00,-0.253098593277834
2014-08-10T00:00:00,0.14501272647589047
2014-08-17T00:00:00,-0.14350289233205915
2014-08-24T00:00:00,-0.6209730089403287
2014-08-31T00:00:00,-0.5339047000466945
2014-09-07T00:00:00,-0.6053248128247035
2014-09-14T00:00:00,0.15680956719037464
2014-09-21T00:00:00,-0.4988479732581874
2014-09-28T00:00:00,-1.1414540516617389
2014-10-05T00:00:00,-1.3022874652604655
2014-10-12T00:00:00,-0.8375470688188003
2014-10-19T00:00:00,-0.6600957654777528
2014-10-26T00:00:00,-0.8453104163579694
2014-11-02T00:00:00,-0.9473681290380953
2014-11-09T00:00:00,-1.3487298177125462
2014-11-16T00:00:00,-1.1423491744987135
2014-11-23T00:00:00,-1.2318544029943368
2014-11-30T00:00:00,-1.0630430763542198
2014-12-07T00:00:00,0.050129992578518134
2014-12-14T00:00:00,0.24628512909610212
2014-12-21T00:00:00,1.3754968064290995
2014-12-28T00:00:00,1.8818099903836538
2015-01-04T00:00:00,1.8496746724662838
2015-01-11T00:00:00,3.1101038708548856
2015-01-18T00:00:00,3.9742435253100394
2015-01-25T00:00:00,4.182746242931468
2015-02-01T00:00:00,4.740079730260494
2015-02-08T00:00:00,4.876759281240051
2015-02-15T00:00:00,5.5093386147894385
2015-02-22T00:00:00,6.298790017026312
2015-03-01T00:00:00,7.127631768905385
2015-03-08T00:00:00,6.929644427475035
2015-03-15T00:00:00,7.243746856984523
2015-03-22T00:00:00,7.343013983160862
2015-03-29T00:00:00,8.023244035421783
2015-04-05T00:00:00,8.658046341578608
2015-04-12T00:00:00,7.839954610595812
2015-04-19T00:00:00,8.031755303613618
2015-04-26T00:00:00,8.132885623576126
2015-05-03T00:00:00,8.02776860716774
2015-05-10T00:00:00,7.866019964350057
2015-05-17T00:00:00,8.422775135179084
2015-05-24T00:00:00,8.052678921512113
2015-05-31T00:00:00,8.26168400750027
2015-06-07T00:00:00,7.890356972552159
2015-06-14T00:00:00,7.755448706048362
2015-06-21T00:00:00,7.156678670919758
2015-06-28T00:00:00,7.72966436690159
2015-07-05T00:00:00,8.05272664100074
2015-07-12T00:00:00,8.445214500399633
2015-07-19T00:00:00,9.131174538130772
2015-07-26T00:00:00,9.115166495645099
2015-08-02T00:00:00,8.879413963789196
2015-08-09T00:00:00,8.576254429385521
2015-08-16T00:00:00,9.285944128096645
2015-08-23T00:00:00,8.982573539132277
2015-08-30T00:00:00,9.520704550603408
2015-09-06T00:00:00,9.86670731823509
2015-09-13T00:00:00,9.283802503315952
2015-09-20T00:00:00,9.545458878709589
2015-09-27T00:00:00,10.065530424157942
2015-10-04T00:00:00,9.833187506590724
2015-10-11T00:00:00,9.622426265212546
2015-10-18T00:00:00,9.644112395803294
2015-10-25T00:00:00,9.748466441022408
2015-11-01T00:00:00,9.967120126366247
2015-11-08T00:00:00,10.540509202981774
2015-11-15T00:00:00,10.295099827992127
2015-11-22T00:00:00,10.184638590675888
2015-11-29T00:00:00,10.674483789591704
2015-12-06T00:00:00,10.191443542909195
2015-12-13T00:00:00,10.726908549311087
2015-12-20T00:00:00,9.435507507150987
2015-12-27T00:00:00,9.857787588093103
2016-01-03T00:00:00,9.697639362223454
2016-01-10T00:00:00,9.17143225296897
2016-01-17T00:00:00,8.527099744583765
2016-01-24T00:00:00,8.413532492046905
2016-01-31T00:00:00,8.497332921503919
2016-02-07T00:00:00,7.953041075531808
2016-02-14T00:00:00,7.399433458206572
2016-02-21T00:00:00,6.906151502276381
2016-02-28T00:00:00,6.849732544487108
2016-03-06T00:00:00,6.767096054793709
2016-03-13T00:00:00,5.9881109493928
2016-03-20T00:00:00,6.048478356642439
2016-03-27T00:00:00,5.811272578364002
2016-04-03T00:00:00,4.403138036979737
2016-04-10T00:00:00,4.853073758105708
2016-04-17T00:00:00,4.557049778296052
2016-04-24T00:00:00,4.5573079721794585
2016-05-01T00:00:00,5.137956736034099
2016-05-08T00:00:00,5.043860022146873
2016-05-15T00:00:00,5.366853441847597
2016-05-22T00:00:00,5.2052151194064145
2016-05-29T00:00:00,5.21875836175083
2016-06-05T00:00:00,5.557600167849275
2016-06-12T00:00:00,5.666090375244082
2016-06-19T00:00:00,6.005688899036321
2016-06-26T00:00:00,5.4013947376821525
2016-07-03T00:00:00,5.126441181186658
2016-07-10T00:00:00,5.264960784195005
2016-07-17T00:00:00,4.792065710686599
2016-07-24T00:00:00,5.318249833739741
2016-07-31T00:00:00,5.844530075825194
2016-08-07T00:00:00,6.09109039832787
2016-08-14T00:00:00,5.631929932444302
2016-08-21T00:00:00,6.352681836190799
2016-08-28T00:00:00,6.119014984863913
2016-09-04T00:00:00,4.62411805107501
2016-09-11T00:00:00,4.766798954669937
2016-09-18T00:00:00,4.402666785020282
2016-09-25T00:00:00,3.8815248575086114
2016-10-02T00:00:00,3.3479078819331765
2016-10-09T00:00:00,0.456566069742137
2016-10-16T00:00:00,-0.6754207938114543
2016-10-23T00:00:00,-1.0078376975380499
2016-10-30T00:00:00,-0.023006323767738035
2016-11-06T00:00:00,-0.17451106449212217
2016-11-13T00:00:00,0.2502511814832742
2016-11-20T00:00:00,0.06278668077324134
2016-11-27T00:00:00,-0.11135039580464356
2016-12-04T00:00:00,-0.011769895993085644
2016-12-11T00:00:00,-0.6327480645650918
2016-12-18T00:00:00,0.05330946696464611
2016-12-25T00:00:00,-0.11703729887385661
2017-01-01T00:00:00,-0.2845145926260506
2017-01-08T00:00:00,0.04364524398456915
2017-01-15T00:00:00,-0.09461306388073298
2017-01-22T00:00:00,-0.5597300254277626
2017-01-29T00:00:00,-0.6668731513429726
2017-02-05T00:00:00,0.5510102132366024
2017-02-12T00:00:00,1.1654232205740023
2017-02-19T00:00:00,0.9178347115958552
2017-02-26T00:00:00,0.17838654154329614
2017-03-05T00:00:00,0.5131584677720902
2017-03-12T00:00:00,0.31790408210838894
2017-03-19T00:00:00,-0.09416372269271944
2017-03-26T00:00:00,-0.2691175059718054
2017-04-02T00:00:00,0.2178759502991401
2017-04-09T00:00:00,-0.5485355740259212
2017-04-16T00:00:00,-0.8161475468966617
2017-04-23T00:00:00,-1.3117038554819493
2017-04-30T00:00:00,-1.7272479172419586
2017-05-07T00:00:00,-1.9252832382391283
2017-05-14T00:00:00,-2.2298590829350817
2017-05-21T00:00:00,-2.2864465570609394
2017-05-28T00:00:00,-2.7797999363019965
2017-06-04T00:00:00,-2.3906384919923696
2017-06-11T00:00:00,-2.4844963546969856
2017-06-18T00:00:00,-2.6753852806083
2017-06-25T00:00:00,-2.457932825124809
2017-07-02T00:00:00,-2.8292216503806644
2017-07-09T00:00:00,-3.5061927645894775
2017-07-16T00:00:00,-3.7094061146372925
2017-07-23T00:00:00,-4.434351340862596
2017-07-30T00:00:00,-4.67073736598106
2017-08-06T00:00:00,-5.282445103253719
2017-08-13T00:00:00,-5.822614741623222
2017-08-20T00:00:00,-6.2888070705487635
2017-08-27T00:00:00,-6.905281400598207
2017-09-03T00:00:00,-5.428902979816819
2017-09-10T00:00:00,-5.028895646455611
2017-09-17T00:00:00,-4.289524793905097
2017-09-24T00:00:00,-4.3597137437719535
2017-10-01T00:00:00,-4.70518424781411
2017-10-08T00:00:00,-2.937125748503
2017-10-15T00:00:00,-3.0610070458841787
2017-10-22T00:00:00,-2.9683291682677915
2017-10-29T00:00:00,-4.430203470253879
2017-11-05T00:00:00,-4.49522369771298
2017-11-12T00:00:00,-4.82330004698952
2017-11-19T00:00:00,-5.024680879813193
2017-11-26T00:00:00,-5.443235888204323
2017-12-03T00:00:00,-5.934250194776592
2017-12-10T00:00:00,-6.142867933431617
2017-12-17T00:00:00,-6.839882358123273
2017-12-24T00:00:00,-7.270148880958738
2017-12-31T00:00:00,-7.314831691500001
2018-01-07T00:00:00,-8.057182579055521
2018-01-14T00:00:00,-8.781173313500545
2018-01-21T00:00:00,-9.070651195688262
2018-01-28T00:00:00,-8.975653049441046
2018-02-04T00:00:00,-9.825616655727899
2018-02-11T00:00:00,-10.347371449154586
2018-02-18T00:00:00,-10.579512770636057
2018-02-25T00:00:00,-10.4077316788177
2018-03-04T00:00:00,-10.779272378267812
2018-03-11T00:00:00,-10.29149091980216
2018-03-18T00:00:00,-10.821831025533779
2018-03-25T00:00:00,-10.698283761441862
2018-04-01T00:00:00,-11.150317917238894
2018-04-08T00:00:00,-10.677964579589784
2018-04-15T00:00:00,-10.67548506358824
2018-04-22T00:00:00,-10.2546756407481
2018-04-29T00:00:00,-9.603815595960919
2018-05-06T00:00:00,-9.411035307171057
2018-05-13T00:00:00,-9.466997454565595
2018-05-20T00:00:00,-8.682135646066735
2018-05-27T00:00:00,-8.466112984019647
2018-06-03T00:00:00,-8.469220927816213
2018-06-10T00:00:00,-8.657792238735107
2018-06-17T00:00:00,-8.91866041542848
2018-06-24T00:00:00,-9.65024096860736
2018-07-01T00:00:00,-9.034466404096042
2018-07-08T00:00:00,-9.280409321116622
2018-07-15T00:00:00,-8.414649579139265
2018-07-22T00:00:00,-8.375548481459171
2018-07-29T00:00:00,-7.9273104451175636
2018-08-05T00:00:00,-7.529801095016975
2018-08-12T00:00:00,-6.213510858889004
2018-08-19T00:00:00,-6.451392585950866
2018-08-26T00:00:00,-6.233124797101663
2018-09-02T00:00:00,-6.963564669184452
2018-09-09T00:00:00,-7.77499720584538
2018-09-16T00:00:00,-8.193661717305535
2018-09-23T00:00:00,-7.820270306838328
2018-09-30T00:00:00,-6.555174194545654
2018-10-07T00:00:00,-5.81757611277337
2018-10-14T00:00:00,-4.795439718625449
2018-10-21T00:00:00,-4.381519564674274
2018-10-28T00:00:00,-3.958620799951651
2018-11-04T00:00:00,-3.5989562121966245
2018-11-11T00:00:00,-2.9082686800266155
2018-11-18T00:00:00,-2.2354277056099825
2018-11-25T00:00:00,-1.5887217292442912
2018-12-02T00:00:00,-1.6243745307292556
2018-12-09T00:00:00,-1.300301926852132
2018-12-16T00:00:00,-0.8357087976286315
2018-12-23T00:00:00,-0.43130759974215893
2018-12-30T00:00:00,0.21558319112746638
2019-01-06T00:00:00,0.518341823123114
2019-01-13T00:00:00,0.8656553425105296
2019-01-20T00:00:00,1.6846074995562343
2019-01-27T00:00:00,1.1114958288898524
2019-02-03T00:00:00,1.0082900160493402
2019-02-10T00:00:00,1.1323360268759686
2019-02-17T00:00:00,1.6860904905417584
2019-02-24T00:00:00,0.5717413726752607
2019-03-03T00:00:00,0.9800579824879696
2019-03-10T00:00:00,0.1652702606563805
2019-03-17T00:00:00,-0.47130825296864964
2019-03-24T00:00:00,-0.36497849657705084
2019-03-31T00:00:00,0.7204883075354607
2019-04-07T00:00:00,1.0585927717362331
2019-04-14T00:00:00,1.0298959857203416
2019-04-21T00:00:00,1.3983215390308557
2019-04-28T00:00:00,1.720836086568056
2019-05-05T00:00:00,1.5497828791185553
2019-05-12T00:00:00,2.1561763574444504
2019-05-19T00:00:00,2.0123368756525872
2019-05-26T00:00:00,2.375811315552334
2019-06-02T00:00:00,2.8566166280070693
2019-06-09T00:00:00,3.448534654208424
2019-06-16T00:00:00,3.7402109258446448
2019-06-23T00:00:00,3.5054966693044642
2019-06-30T00:00:00,2.404033038407194
2019-07-07T00:00:00,3.618543026463894
2019-07-14T00:00:00,2.7631458559347566
2019-07-21T00:00:00,2.3388869534842316
2019-07-28T00:00:00,1.1797850581144242
2019-08-04T00:00:00,1.5313818036690963
2019-08-11T00:00:00,1.0352753240297163
2019-08-18T00:00:00,1.3315611632674251
2019-08-25T00:00:00,0.6347320895774278
2019-09-01T00:00:00,0.5931218217205547
2019-09-08T00:00:00,0.44319047912100284
2019-09-15T00:00:00,0.739650162643346
2019-09-22T00:00:00,0.7913833251736113
2019-09-29T00:00:00,0.3276395851778524
2019-10-06T00:00:00,0.14335777215284118
2019-10-13T00:00:00,0.3839582896911331
2019-10-20T00:00:00,-0.34857120090283633
2019-10-27T00:00:00,-0.040150276750117175
2019-11-03T00:00:00,0.11477357759457352
2019-11-10T00:00:00,-0.6277239256298639
2019-11-17T00:00:00,-1.0514089880916289
2019-11-24T00:00:00,-1.1740621897844639
2019-12-01T00:00:00,-0.9573331942312913
2019-12-08T00:00:00,-0.7907343632760688
2019-12-15T00:00:00,-0.8063495673000354
2019-12-22T00:00:00,-1.3042959974324808
2019-12-29T00:00:00,-2.3560437464524964
2020-01-05T00:00:00,-2.098492299864896
2020-01-12T00:00:00,-2.091339116216795
2020-01-19T00:00:00,-2.841530154528926
2020-01-26T00:00:00,-2.599072399078428
2020-02-02T00:00:00,-2.4052625722171594
2020-02-09T00:00:00,-2.0494936721519363
2020-02-16T00:00:00,-2.337786129854469
2020-02-23T00:00:00,-1.525291231812853
2020-03-01T00:00:00,-2.0846414895740684
2020-03-08T00:00:00,-1.0424349707429892
2020-03-15T00:00:00,0.008359291536264024
2020-03-22T00:00:00,-0.09886302935014912
2020-03-29T00:00:00,0.5017990309899467
2020-04-05T00:00:00,1.2358050640513207
2020-04-12T00:00:00,3.107001847357549
2020-04-19T00:00:00,3.9511281278187482
2020-04-26T00:00:00,3.9846169517331997
2020-05-03T00:00:00,5.00152110567782
2020-05-10T00:00:00,4.763378497801396
2020-05-17T00:00:00,4.150257713805283
2020-05-24T00:00:00,5.071741916381822
2020-05-31T00:00:00,4.61331711701809
2020-06-07T00:00:00,5.111617570035243
2020-06-14T00:00:00,5.662617039661733
2020-06-21T00:00:00,7.1831865569987
2020-06-28T00:00:00,7.712378036075052
2020-07-05T00:00:00,8.279867006097064
2020-07-12T00:00:00,7.917095941287955
2020-07-19T00:00:00,9.438652155921101
2020-07-26T00:00:00,9.317222801224002
2020-08-02T00:00:00,8.395770972587723
2020-08-09T00:00:00,7.61567010157298
2020-08-16T00:00:00,7.489774578882624
2020-08-23T00:00:00,7.893105245443421
2020-08-30T00:00:00,7.376676112897762
2020-09-06T00:00:00,8.239151049217375
2020-09-13T00:00:00,7.517722215107403
2020-09-20T00:00:00,7.046702419115403
2020-09-27T00:00:00,6.381222715605261
2020-10-04T00:00:00,6.049970706054175
2020-10-11T00:00:00,4.8003197925429175
2020-10-18T00:00:00,4.898833194948216
2020-10-25T00:00:00,4.751944692528021
2020-11-01T00:00:00,3.30641498748776
2020-11-08T00:00:00,3.5738762161119375
2020-11-15T00:00:00,3.6637905281377225
2020-11-22T00:00:00,3.564765715609086
2020-11-29T00:00:00,4.0627870146046074
2020-12-06T00:00:00,5.3957664980432085
2020-12-13T00:00:00,5.211869107043832
2020-12-20T00:00:00,5.6946501338813516
2020-12-27T00:00:00,6.262871374064094
2021-01-03T00:00:00,5.395454336522443
2021-01-10T00:00:00,5.342658710382353
2021-01-17T00:00:00,5.792170434203459
2021-01-24T00:00:00,4.511255638131995
2021-01-31T00:00:00,4.09065250061682
2021-02-07T00:00:00,2.737984193942089
2021-02-14T00:00:00,2.01141160643874
2021-02-21T00:00:00,2.087819553334791
2021-02-28T00:00:00,4.011913786296906
2021-03-07T00:00:00,4.548056130664824
2021-03-14T00:00:00,4.5808762744557585
2021-03-21T00:00:00,4.599891775884357
2021-03-28T00:00:00,3.210404289233426
2021-04-04T00:00:00,1.4960601783193805
2021-04-11T00:00:00,-0.834365311481744
2021-04-18T00:00:00,-2.1381631699530224
2021-04-25T00:00:00,-3.1077174783544104
2021-05-02T00:00:00,-4.40236091667564
2021-05-09T00:00:00,-4.655143855838495
2021-05-16T00:00:00,-4.4518560243532175
2021-05-23T00:00:00,-5.546770827232839
2021-05-30T00:00:00,-6.18757011975013
2021-06-06T00:00:00,-7.369215799822248
2021-06-13T00:00:00,-8.29069445260745
2021-06-20T00:00:00,-9.334476404483084
2021-06-27T00:00:00,-9.597708883543332
2021-07-04T00:00:00,-10.744943959357567
2021-07-11T00:00:00,-10.856119147660825
2021-07-18T00:00:00,-11.044941549910426
2021-07-25T00:00:00,-10.59236149413424
2021-08-01T00:00:00,-9.722005861737571
2021-08-08T00:00:00,-9.23831939334734
2021-08-15T00:00:00,-9.180702598652557
2021-08-22T00:00:00,-8.931861309957945
2021-08-29T00:00:00,-8.710270494677165
2021-09-05T00:00:00,-8.980713998331435
2021-09-12T00:00:00,-9.070064408317545
2021-09-19T00:00:00,-9.288125417998561
2021-09-26T00:00:00,-8.660443105135096
2021-10-03T00:00:00,-8.482967717037049
2021-10-10T00:00:00,-7.611889312504205
2021-10-17T00:00:00,-7.655461678372766
2021-10-24T00:00:00,-7.67345496311348
2021-10-31T00:00:00,-6.857352369273273
2021-11-07T00:00:00,-7.354188176105991
2021-11-14T00:00:00,-7.858475441931734
2021-11-21T00:00:00,-7.843210333380357
2021-11-28T00:00:00,-8.041415978235399
2021-12-05T00:00:00,-9.425873290131737
2021-12-12T00:00:00,-9.750549560615084
2021-12-19T00:00:00,-10.34326958322601
2021-12-26T00:00:00,-10.298315414023552
2022-01-02T00:00:00,-9.969435998946196
2022-01-09T00:00:00,-10.141605432849898
2022-01-16T00:00:00,-10.563394057518439
2022-01-23T00:00:00,-9.667464760809485
2022-01-30T00:00:00,-9.848753529757703
2022-02-06T00:00:00,-9.849991191894725
2022-02-13T00:00:00,-9.38528280265204
2022-02-20T00:00:00,-9.303016401484365
2022-02-27T00:00:00,-11.487484608572151
2022-03-06T00:00:00,-12.948522059962542
2022-03-13T00:00:00,-12.92425951103663
2022-03-20T00:00:00,-13.65753487115996
2022-03-27T00:00:00,-14.157148773964368
2022-04-03T00:00:00,-14.00730226408916
2022-04-10T00:00:00,-12.988867140794792
2022-04-17T00:00:00,-14.104191450217506
2022-04-24T00:00:00,-14.197459696944437
2022-05-01T00:00:00,-13.663476805561526
2022-05-08T00:00:00,-13.388417318949541
2022-05-15T00:00:00,-14.096285584757439
2022-05-22T00:00:00,-14.469056369795918
2022-05-29T00:00:00,-14.974035839483768
2022-06-05T00:00:00,-14.941395512819922
2022-06-12T00:00:00,-14.826136832843984
2022-06-19T00:00:00,-15.653013810450744
2022-06-26T00:00:00,-15.015876944146466
2022-07-03T00:00:00,-14.150246536305522
2022-07-10T00:00:00,-13.852603306877809
2022-07-17T00:00:00,-14.536692582689204
2022-07-24T00:00:00,-15.164225254564768
2022-07-31T00:00:00,-15.475390111915843
2022-08-07T00:00:00,-15.424576046547378
2022-08-14T00:00:00,-16.155239268540544
2022-08-21T00:00:00,-16.997322240208913
2022-08-28T00:00:00,-17.0396017185489
2022-09-04T00:00:00,-16.79221255127161
2022-09-11T00:00:00,-16.810342336580565
2022-09-18T00:00:00,-16.990362184855236
2022-09-25T00:00:00,-17.74811975345897
2022-10-02T00:00:00,-18.587945779983183
2022-10-09T00:00:00,-18.790645101035018
2022-10-16T00:00:00,-19.132671670730073
2022-10-23T00:00:00,-19.45793197690331
2022-10-30T00:00:00,-20.066154362089083
2022-11-06T00:00:00,-19.868453805648635
2022-11-13T00:00:00,-20.37011018620989
2022-11-20T00:00:00,-20.83166028742689
2022-11-27T00:00:00,-21.963333774272996
2022-12-04T00:00:00,-22.52216956537302
2022-12-11T00:00:00,-21.495556379800295
2022-12-18T00:00:00,-21.87299010149498
2022-12-25T00:00:00,-21.767290002295514
2023-01-01T00:00:00,-21.601569103529005
2023-01-08T00:00:00,-19.419577224142724
2023-01-15T00:00:00,-18.517030920209532
2023-01-22T00:00:00,-18.55513360848167
2023-01-29T00:00:00,-17.90619039793636
2023-02-05T00:00:00,-17.157195796781643
2023-02-12T00:00:00,-15.39269884858121
2023-02-19T00:00:00,-14.802194698349169
2023-02-26T00:00:00,-14.259370171474018
2023-03-05T00:00:00,-14.050338807228702
2023-03-12T00:00:00,-14.098767424502224
2023-03-19T00:00:00,-13.40104110601773
2023-03-26T00:00:00,-13.595605312224013
2023-04-02T00:00:00,-13.90284671390889
2023-04-09T00:00:00,-14.485451439994945
2023-04-16T00:00:00,-14.002287274688484
2023-04-23T00:00:00,-14.432957723768835
2023-04-30T00:00:00,-14.615226899945322
